"No.","Time","Source","Destination","Length","wsize","ack_rtt"
"354","1563801026.637350","137.50.19.137","10.8.0.6","1398","30016",""
"355","1563801026.647073","137.50.19.137","10.8.0.6","1398","30016",""
"356","1563801026.647094","10.8.0.6","137.50.19.137","52","65535","0.000021000"
"357","1563801026.676981","137.50.19.137","10.8.0.6","1398","30016",""
"358","1563801026.677114","137.50.19.137","10.8.0.6","1398","30016",""
"359","1563801026.677130","10.8.0.6","137.50.19.137","52","65535","0.000016000"
"360","1563801026.710611","137.50.19.137","10.8.0.6","890","30016",""
"361","1563801026.710707","10.8.0.6","137.50.19.137","52","65535","0.000096000"
"362","1563801026.726825","137.50.19.137","10.8.0.6","1398","30016",""
"363","1563801026.727109","137.50.19.137","10.8.0.6","1398","30016",""
"364","1563801026.727156","10.8.0.6","137.50.19.137","52","65535","0.000047000"
"365","1563801026.727203","137.50.19.137","10.8.0.6","1398","30016",""
"366","1563801026.736935","137.50.19.137","10.8.0.6","1398","30016",""
"367","1563801026.737016","10.8.0.6","137.50.19.137","52","65535","0.000081000"
"368","1563801026.766734","137.50.19.137","10.8.0.6","1398","30016",""
"369","1563801026.766795","137.50.19.137","10.8.0.6","1398","30016",""
"370","1563801026.766813","10.8.0.6","137.50.19.137","52","65535","0.000018000"
"371","1563801026.766832","137.50.19.137","10.8.0.6","1398","30016",""
"372","1563801026.786846","137.50.19.137","10.8.0.6","1398","30016",""
"373","1563801026.786915","10.8.0.6","137.50.19.137","52","65535","0.000069000"
"374","1563801026.817422","137.50.19.137","10.8.0.6","1398","30016",""
"375","1563801026.817649","137.50.19.137","10.8.0.6","1398","30016",""
"376","1563801026.817767","10.8.0.6","137.50.19.137","52","65535","0.000118000"
"377","1563801026.817895","137.50.19.137","10.8.0.6","1398","30016",""
"378","1563801026.818049","137.50.19.137","10.8.0.6","1398","30016",""
"379","1563801026.818093","10.8.0.6","137.50.19.137","52","65535","0.000044000"
